f1_id,f2_id,f1_name,f2_name,weight_class,f1_knockdowns,f2_knockdowns,f1_sig_strike_atts,f1_sig_strikes,f2_sig_strike_atts,f2_sig_strikes,f1_tot_strike_atts,f1_tot_strikes,f2_tot_strike_atts,f2_tot_strikes,f1_takedown_atts,f1_takedowns,f2_takedown_atts,f2_takedowns,f1_submissions,f2_submissions,f1_reversals,f2_reversals,f1_ctrl_time,f2_ctrl_time,f1_head_strike_atts,f1_head_strikes,f2_head_strike_atts,f2_head_strikes,f1_body_strike_atts,f1_body_strikes,f2_body_strike_atts,f2_body_strikes,f1_leg_strike_atts,f1_leg_strikes,f2_leg_strike_atts,f2_leg_strikes,f1_dist_strike_atts,f1_dist_strikes,f2_dist_strike_atts,f2_dist_strikes,f1_clinch_atts,f1_clinchs,f2_clinch_atts,f2_clinchs,f1_ground_atts,f1_grounds,f2_ground_atts,f2_grounds,result,fights_url,event_url
2748,807,Kennedy Nzechukwu,Ion Cutelaba,Heavyweight,1,0,42,24,26,9,42,24,57,30,1,0,8,2,0,0,0,0,74,212,40,22,23,7,2,2,1,0,0,0,2,2,32,15,24,8,0,0,1,0,10,9,1,1,2748,http://www.ufcstats.com/fight-details/c33257dd0605c7de,http://www.ufcstats.com/event-details/012fc7cd0779c09a
2560,1779,Vince Morales,Miles Johns,Bantamweight,0,0,131,39,103,38,139,47,110,45,0,0,12,1,0,0,0,0,5,128,112,28,92,28,15,9,5,4,4,2,6,6,127,36,102,38,4,3,1,0,0,0,0,0,1779,http://www.ufcstats.com/fight-details/594435375d641f63,http://www.ufcstats.com/event-details/012fc7cd0779c09a
1138,3309,Andre Fialho,Muslim Salikhov,Welterweight,0,0,66,17,95,56,80,29,123,77,0,0,3,1,0,0,0,0,20,187,55,10,70,38,6,4,21,14,5,3,4,4,60,14,60,35,6,3,8,3,0,0,27,18,3309,http://www.ufcstats.com/fight-details/c317f85a8266313e,http://www.ufcstats.com/event-details/012fc7cd0779c09a
881,3187,Jack Della Maddalena,Danny Roberts,Welterweight,2,0,60,33,33,5,68,41,33,5,0,0,1,0,0,0,0,0,34,15,41,23,29,2,16,9,2,1,3,1,2,2,50,27,32,4,2,2,1,1,8,4,0,0,881,http://www.ufcstats.com/fight-details/d0c01840c72429c6,http://www.ufcstats.com/event-details/012fc7cd0779c09a
3520,368,Natalia Silva,Tereza Bleda,Flyweight,1,0,72,45,47,18,89,62,55,25,3,0,7,1,0,2,1,0,133,296,50,26,33,8,9,7,10,7,13,12,4,3,65,41,40,13,3,1,7,5,4,3,0,0,3520,http://www.ufcstats.com/fight-details/33719a2d9c69ed17,http://www.ufcstats.com/event-details/012fc7cd0779c09a
2267,2577,Jennifer Maia,Maryna Moroz,Flyweight,0,0,253,109,272,80,261,117,276,84,0,0,0,0,0,0,0,0,104,0,224,84,237,55,18,14,23,14,11,11,12,11,242,101,269,78,11,8,3,2,0,0,0,0,2267,http://www.ufcstats.com/fight-details/144443d4dbf43990,http://www.ufcstats.com/event-details/012fc7cd0779c09a
886,2784,Vanessa Demopoulos,Maria Oliveira,Strawweight,1,0,80,55,154,83,154,121,166,95,4,2,0,0,0,0,0,0,479,1,68,44,124,55,5,5,21,20,7,6,9,8,39,18,151,80,3,3,3,3,38,34,0,0,886,http://www.ufcstats.com/fight-details/bd064deb3494b41a,http://www.ufcstats.com/event-details/012fc7cd0779c09a
1588,1273,Brady Hiestand,Fernie Garcia,Bantamweight,0,0,34,19,44,21,82,56,125,86,8,3,2,1,1,1,0,1,554,82,23,10,36,13,5,4,1,1,6,5,7,7,31,16,43,20,2,2,0,0,1,1,1,1,1588,http://www.ufcstats.com/fight-details/a3696c847ef6c7f9,http://www.ufcstats.com/event-details/012fc7cd0779c09a
1798,4211,Charles Johnson,Zhalgas Zhumagulov,Flyweight,0,0,209,115,234,119,237,141,258,141,2,0,4,1,0,0,0,0,57,63,142,64,119,36,54,41,62,34,13,10,53,49,191,101,225,112,18,14,8,6,0,0,1,1,1798,http://www.ufcstats.com/fight-details/b4cfb34e8224fd77,http://www.ufcstats.com/event-details/012fc7cd0779c09a
3876,2667,Ricky Turcios,Kevin Natividad,Bantamweight,0,1,115,68,81,41,224,170,109,61,5,2,13,7,1,0,3,0,377,300,112,65,70,33,1,1,7,5,2,2,4,3,63,28,55,23,11,5,9,5,41,35,17,13,3876,http://www.ufcstats.com/fight-details/0f2983fe7753403f,http://www.ufcstats.com/event-details/012fc7cd0779c09a
3469,740,Chase Sherman,Waldo Cortes-Acosta,Heavyweight,0,0,177,66,278,147,187,73,282,149,2,1,0,0,0,0,0,0,94,13,130,25,247,124,19,16,25,17,28,25,6,6,174,66,271,142,3,0,7,5,0,0,0,0,740,http://www.ufcstats.com/fight-details/110f539523a4b571,http://www.ufcstats.com/event-details/012fc7cd0779c09a
3148,2529,Brad Riddell,Renato Moicano,Lightweight,0,0,25,14,33,10,25,14,35,11,1,0,1,0,0,1,0,0,14,34,16,6,32,10,7,6,0,0,2,2,1,0,25,14,33,10,0,0,0,0,0,0,0,0,2529,http://www.ufcstats.com/fight-details/1f922cfe6178e830,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
3889,2678,Carlos Ulberg,Nicolae Negumereanu,Heavyweight,1,0,23,14,14,2,23,14,14,2,0,0,0,0,0,0,0,0,5,0,15,8,7,0,2,2,4,1,6,4,3,1,20,12,14,2,0,0,0,0,3,2,0,0,3889,http://www.ufcstats.com/fight-details/db026ff6eee4d174,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
1076,4205,Carla Esparza,Zhang Weili,Strawweight,0,0,32,6,78,37,50,19,90,42,4,1,0,0,0,1,1,1,55,90,31,6,58,20,1,0,9,8,0,0,11,9,31,6,63,24,0,0,0,0,1,0,15,13,4205,http://www.ufcstats.com/fight-details/85b5d59f8eea976a,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
1988,1346,Karolina Kowalkiewicz,Silvana Gomez Juarez,Strawweight,0,0,202,74,263,77,230,90,267,79,2,2,0,0,0,0,0,0,243,10,170,55,224,46,25,13,30,24,7,6,9,7,198,71,259,75,4,3,4,2,0,0,0,0,1988,http://www.ufcstats.com/fight-details/ff2e4b411f695017,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
3856,656,Michael Trizano,SeungWoo Choi,Featherweight,2,1,53,32,73,26,55,34,74,26,0,0,1,0,0,0,0,0,14,12,49,28,61,19,2,2,7,3,2,2,5,4,40,21,70,25,1,1,3,1,12,10,0,0,3856,http://www.ufcstats.com/fight-details/7f93b2f38497caec,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
1016,1459,Frankie Edgar,Chris Gutierrez,Bantamweight,0,1,12,2,20,10,12,2,20,10,0,0,0,0,0,0,0,0,0,1,5,0,14,6,1,0,1,0,6,2,5,4,12,2,20,10,0,0,0,0,0,0,0,0,1459,http://www.ufcstats.com/fight-details/09afa6ce4747a1a2,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
3125,3627,Dominick Reyes,Ryan Spann,Heavyweight,0,1,12,5,17,8,12,5,17,8,0,0,1,0,0,0,0,0,0,3,8,1,16,7,4,4,1,1,0,0,0,0,12,5,16,7,0,0,0,0,0,0,1,1,3627,http://www.ufcstats.com/fight-details/6f22afbc5f8e0bd3,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
20,2931,Israel Adesanya,Alex Pereira,Middleweight,0,0,162,86,157,91,209,119,214,140,4,1,1,1,0,0,0,0,394,31,103,41,89,42,29,21,33,27,30,24,35,22,148,77,139,76,4,3,17,14,10,6,1,1,2931,http://www.ufcstats.com/fight-details/04f32bb0c0d3a8cc,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
2999,634,Dustin Poirier,Michael Chandler,Lightweight,0,0,76,38,100,43,105,63,135,65,0,0,7,3,2,0,0,0,47,339,71,34,80,32,2,2,17,10,3,2,3,1,66,32,76,25,4,3,2,2,6,3,22,16,2999,http://www.ufcstats.com/fight-details/4bf3010fdeea9d93,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
1636,3036,Dan Hooker,Claudio Puelles,Lightweight,1,0,63,29,18,5,73,37,18,5,0,0,8,0,1,1,0,0,128,8,34,8,12,1,16,13,5,3,13,8,1,1,58,24,18,5,0,0,0,0,5,5,0,0,1636,http://www.ufcstats.com/fight-details/77c78d0a71b10692,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
364,2380,Erin Blanchfield,Molly McCann,Flyweight,0,0,38,25,13,7,115,93,13,7,1,1,0,0,2,0,0,0,168,0,34,22,7,2,2,1,3,3,2,2,3,2,19,7,13,7,0,0,0,0,19,18,0,0,364,http://www.ufcstats.com/fight-details/93da91272d4a7ce3,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
2957,3878,Andre Petroski,Wellington Turman,Middleweight,0,0,96,42,86,41,119,58,118,71,11,8,3,1,2,1,0,0,479,100,83,32,54,22,11,9,23,12,2,1,9,7,78,32,82,38,3,3,1,0,15,7,3,3,2957,http://www.ufcstats.com/fight-details/65ce9335b93d9c57,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
164,1736,Julio Arce,Montel Jackson,Bantamweight,0,1,126,26,106,48,156,44,127,64,2,1,3,0,0,0,0,0,6,355,102,13,95,39,17,8,7,5,7,5,4,4,124,25,82,33,2,1,5,4,0,0,19,11,1736,http://www.ufcstats.com/fight-details/bee95769a221af9a,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
1214,218,Matt Frevola,Ottman Azaitar,Lightweight,1,0,27,11,22,10,28,12,23,11,0,0,0,0,0,0,0,0,2,0,24,10,17,6,2,1,5,4,1,0,0,0,22,7,21,10,3,2,1,0,2,2,0,0,1214,http://www.ufcstats.com/fight-details/40707ddc9fdea500,http://www.ufcstats.com/event-details/b3b6e80b7d5f8f0d
852,2242,Grant Dawson,Mark Madsen,Lightweight,1,0,49,33,30,15,96,73,70,50,6,2,0,0,2,0,0,0,571,24,31,17,26,11,7,5,3,3,11,11,1,1,37,25,23,11,1,1,0,0,11,7,7,4,852,http://www.ufcstats.com/fight-details/1535fb6549fa8bab,http://www.ufcstats.com/event-details/756f45905fb20cb5
2252,3211,Neil Magny,Daniel Rodriguez,Welterweight,0,0,109,57,108,66,169,106,113,71,7,5,1,0,1,0,0,0,248,76,85,38,76,36,21,16,17,15,3,3,15,15,94,46,103,63,14,10,3,3,1,1,2,0,2252,http://www.ufcstats.com/fight-details/b279559f15ecf29b,http://www.ufcstats.com/event-details/756f45905fb20cb5
3485,2608,Liudvik Sholinian,Johnny Munoz,Bantamweight,0,0,152,56,227,78,166,70,270,114,2,0,4,2,0,0,0,0,90,159,137,42,196,55,13,12,20,16,2,2,11,7,142,46,221,72,7,7,3,3,3,3,3,3,2608,http://www.ufcstats.com/fight-details/31cb98ce37fd87dd,http://www.ufcstats.com/event-details/756f45905fb20cb5
3963,1215,Polyana Viana,Jinh Yu Frey,Strawweight,1,0,18,11,14,6,18,11,14,6,0,0,0,0,0,0,0,0,0,0,17,10,5,0,1,1,6,3,0,0,3,3,16,9,14,6,0,0,0,0,2,2,0,0,3963,http://www.ufcstats.com/fight-details/5475f5b6bad40989,http://www.ufcstats.com/event-details/756f45905fb20cb5
2492,2737,Darrick Minner,Shayilan Nuerdanbieke,Featherweight,0,1,5,5,36,19,5,5,50,32,0,0,0,0,0,0,0,0,0,33,0,0,36,19,2,2,0,0,3,3,0,0,5,5,10,4,0,0,0,0,0,0,26,15,2737,http://www.ufcstats.com/fight-details/2664805fde34fb1b,http://www.ufcstats.com/event-details/756f45905fb20cb5
558,1465,Carlos Candelario,Jake Hadley,Flyweight,0,0,148,69,169,90,148,69,188,107,1,1,0,0,0,1,0,0,99,0,100,31,118,45,31,22,30,24,17,16,21,21,146,67,142,65,2,2,3,2,0,0,24,23,1465,http://www.ufcstats.com/fight-details/cfca30d3ef3c86b9,http://www.ufcstats.com/event-details/756f45905fb20cb5
3888,2286,Tagir Ulanbekov,Nate Maness,Flyweight,0,0,9,4,10,4,14,9,30,23,2,1,0,0,1,0,0,0,94,0,8,4,8,2,1,0,1,1,0,0,1,1,6,2,9,3,1,0,0,0,2,2,1,1,3888,http://www.ufcstats.com/fight-details/3adecfc4727a8d73,http://www.ufcstats.com/event-details/756f45905fb20cb5
288,2189,Mario Bautista,Benito Lopez,Bantamweight,0,0,67,44,25,17,72,49,25,17,1,1,0,0,3,0,0,0,156,0,41,20,14,6,13,12,2,2,13,12,9,9,52,32,21,13,0,0,0,0,15,12,4,4,288,http://www.ufcstats.com/fight-details/2ab395e21080b10a,http://www.ufcstats.com/event-details/756f45905fb20cb5
3966,2881,Tamires Vidal,Ramona Pascual,Bantamweight,1,0,29,17,14,13,34,22,18,17,1,0,0,0,0,0,0,0,56,23,17,6,4,3,8,7,5,5,4,4,5,5,25,13,10,10,4,4,4,3,0,0,0,0,3966,http://www.ufcstats.com/fight-details/b87ac039e3b13940,http://www.ufcstats.com/event-details/756f45905fb20cb5
3210,2105,Marina Rodriguez,Amanda Lemos,Strawweight,0,0,52,19,53,29,78,44,67,43,0,0,2,1,0,1,0,0,15,186,26,6,36,16,8,3,13,10,18,10,4,3,51,18,48,25,0,0,4,3,1,1,1,1,2105,http://www.ufcstats.com/fight-details/abfc03893551ae73,http://www.ufcstats.com/event-details/756f45905fb20cb5
2366,4179,Miranda Maverick,Shanna Young,Flyweight,0,0,108,63,82,29,240,172,82,29,8,5,0,0,1,0,0,0,554,0,85,43,73,20,16,14,5,5,7,6,4,4,80,38,82,29,3,3,0,0,25,22,0,0,2366,http://www.ufcstats.com/fight-details/71afa8354da2491e,http://www.ufcstats.com/event-details/756f45905fb20cb5
1739,3256,Dustin Jacoby,Khalil Rountree Jr.,Heavyweight,0,0,255,120,237,85,257,122,241,88,3,0,0,0,0,0,0,0,5,0,194,69,193,49,34,27,23,18,27,24,21,18,250,116,231,80,5,4,6,5,0,0,0,0,3256,http://www.ufcstats.com/fight-details/98b7dd0ddc52cffb,http://www.ufcstats.com/event-details/be5aab761c40ef35
1621,2867,Joseph Holmes,JunYong Park,Middleweight,0,0,40,20,33,18,42,21,76,48,0,0,4,2,0,2,1,0,39,277,24,8,26,13,7,5,0,0,9,7,7,5,37,19,28,14,1,0,0,0,2,1,5,4,2867,http://www.ufcstats.com/fight-details/d6d141afdd31c3f1,http://www.ufcstats.com/event-details/be5aab761c40ef35
1529,938,Phil Hawes,Roman Dolidze,Middleweight,0,1,26,11,42,18,31,15,57,29,1,1,0,0,0,1,0,0,46,2,15,5,38,15,9,5,3,2,2,1,1,1,26,11,36,14,0,0,4,2,0,0,2,2,938,http://www.ufcstats.com/fight-details/f32d918ee06cb83b,http://www.ufcstats.com/event-details/be5aab761c40ef35
740,3925,Waldo Cortes-Acosta,Jared Vanderaa,Heavyweight,0,0,158,73,138,56,158,73,143,59,0,0,1,0,0,0,0,0,3,13,117,41,92,12,32,26,5,5,9,6,41,39,157,73,128,52,1,0,10,4,0,0,0,0,740,http://www.ufcstats.com/fight-details/5b6bdaf89e493674,http://www.ufcstats.com/event-details/be5aab761c40ef35
1211,1372,Josh Fremd,Tresean Gore,Middleweight,0,0,54,24,20,10,57,27,25,14,1,0,4,3,0,1,0,0,39,166,35,8,14,7,14,11,2,1,5,5,4,2,47,20,15,9,7,4,5,1,0,0,0,0,1372,http://www.ufcstats.com/fight-details/6a7db3750822d7be,http://www.ufcstats.com/event-details/be5aab761c40ef35
3217,4051,Christian Rodriguez,Joshua Weems,Bantamweight,0,0,23,9,26,18,30,15,32,22,2,0,3,2,1,0,0,0,56,63,21,8,15,9,0,0,7,6,2,1,4,3,21,8,19,12,1,0,7,6,1,1,0,0,3217,http://www.ufcstats.com/fight-details/fdb9d29cf0edc16a,http://www.ufcstats.com/event-details/be5aab761c40ef35
1637,1270,Chase Hooper,Steve Garcia,Featherweight,0,3,30,10,44,29,32,10,46,31,1,0,0,0,0,0,0,0,0,17,25,7,33,19,4,2,8,7,1,1,3,3,30,10,40,26,0,0,0,0,0,0,4,3,1270,http://www.ufcstats.com/fight-details/86dff1593d8b9a1f,http://www.ufcstats.com/event-details/be5aab761c40ef35
998,2584,Cody Durden,Carlos Mota,Flyweight,0,0,37,17,29,12,95,51,62,36,8,4,0,0,0,1,0,1,752,11,33,13,19,6,3,3,9,5,1,1,1,1,20,7,22,7,0,0,0,0,17,10,7,5,998,http://www.ufcstats.com/fight-details/44abbf6b947be6de,http://www.ufcstats.com/event-details/be5aab761c40ef35
172,3220,Andrei Arlovski,Marcos Rogerio de Lima,Heavyweight,0,1,5,2,11,6,6,3,33,25,0,0,0,0,0,1,0,0,0,90,3,1,8,3,1,0,1,1,1,1,2,2,5,2,9,5,0,0,0,0,0,0,2,1,3220,http://www.ufcstats.com/fight-details/5dcba156bd13e0c3,http://www.ufcstats.com/event-details/be5aab761c40ef35
1881,82,Calvin Kattar,Arnold Allen,Featherweight,0,0,58,14,67,28,58,14,67,28,0,0,0,0,0,0,0,0,0,23,47,5,55,21,8,6,5,2,3,3,7,5,58,14,62,27,0,0,0,0,0,0,5,1,82,http://www.ufcstats.com/fight-details/a554a72bb0377213,http://www.ufcstats.com/event-details/be5aab761c40ef35
2420,1422,Tim Means,Max Griffin,Welterweight,0,1,115,47,78,42,215,143,96,56,5,3,6,3,0,0,0,0,87,313,64,18,52,25,36,18,15,9,15,11,11,8,103,37,66,35,9,7,1,1,3,3,11,6,1422,http://www.ufcstats.com/fight-details/bf59d9f8bd9536f3,http://www.ufcstats.com/event-details/be5aab761c40ef35
835,1257,Beneil Dariush,Mateusz Gamrot,Lightweight,1,0,130,59,81,33,138,67,86,38,0,0,19,4,0,0,0,0,34,127,100,35,67,22,21,15,12,9,9,9,2,2,121,52,76,29,3,2,5,4,6,5,0,0,835,http://www.ufcstats.com/fight-details/69f39e5d959311b1,http://www.ufcstats.com/event-details/885e7f70dcac0007
2597,425,Belal Muhammad,Sean Brady,Welterweight,0,0,209,80,118,58,209,80,118,58,0,0,5,0,0,0,0,0,0,0,183,64,98,40,19,11,6,4,7,5,14,14,206,79,117,57,3,1,1,1,0,0,0,0,2597,http://www.ufcstats.com/fight-details/d325a1483d78ae75,http://www.ufcstats.com/event-details/885e7f70dcac0007
2611,400,Makhmud Muradov,Caio Borralho,Middleweight,0,0,35,14,32,19,103,76,77,57,2,2,2,1,0,2,1,3,284,332,28,10,23,13,6,3,4,1,1,1,5,5,20,7,23,10,0,0,0,0,15,7,9,9,400,http://www.ufcstats.com/fight-details/2d36e2c10ee349fe,http://www.ufcstats.com/event-details/885e7f70dcac0007
2764,1996,Volkan Oezdemir,Nikita Krylov,Heavyweight,0,0,81,42,121,57,157,108,251,171,1,1,20,7,0,1,0,0,47,557,72,35,100,42,3,3,18,12,6,4,3,3,68,34,93,38,9,5,17,12,4,3,11,7,1996,http://www.ufcstats.com/fight-details/f4d8266a42a41dff,http://www.ufcstats.com/event-details/885e7f70dcac0007
3666,920,Aljamain Sterling,TJ Dillashaw,Bantamweight,0,0,93,72,26,8,181,148,31,13,8,5,0,0,2,0,0,0,426,3,75,56,20,3,15,13,2,2,3,3,4,3,30,17,26,8,4,2,0,0,59,53,0,0,3666,http://www.ufcstats.com/fight-details/1f0d4572e0facbea,http://www.ufcstats.com/event-details/885e7f70dcac0007
2746,2796,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Welterweight,0,0,67,40,99,38,104,76,142,79,4,1,7,1,0,0,0,0,475,68,55,29,69,22,6,5,26,13,6,6,4,3,61,36,81,25,4,3,14,12,2,1,4,1,2746,http://www.ufcstats.com/fight-details/cea6760d7bfbe19b,http://www.ufcstats.com/event-details/885e7f70dcac0007
2958,933,Armen Petrosyan,AJ Dobson,Middleweight,0,0,246,118,161,58,246,118,168,64,1,0,3,3,0,0,0,0,0,49,151,31,136,38,39,35,14,9,56,52,11,11,233,106,149,50,13,12,12,8,0,0,0,0,2958,http://www.ufcstats.com/fight-details/1b204fc28bb023e6,http://www.ufcstats.com/event-details/885e7f70dcac0007
4150,2754,Petr Yan,Sean O'Malley,Bantamweight,0,0,96,58,163,84,139,97,171,91,13,6,1,0,0,0,0,0,344,2,57,24,132,63,18,13,14,6,21,21,17,15,81,47,158,80,6,5,4,4,9,6,1,0,2754,http://www.ufcstats.com/fight-details/5c3c4bcc6c746ca0,http://www.ufcstats.com/event-details/885e7f70dcac0007
2531,1371,Muhammad Mokaev,Malcolm Gordon,Flyweight,0,0,30,21,38,17,130,119,62,38,7,6,1,1,1,1,0,1,618,169,22,13,35,15,8,8,2,2,0,0,1,0,18,9,26,5,0,0,5,5,12,12,7,7,2531,http://www.ufcstats.com/fight-details/1e8c33b1917fe1b7,http://www.ufcstats.com/event-details/885e7f70dcac0007
626,1157,Katlyn Cerminara,Manon Fiorot,Flyweight,0,0,286,76,279,98,286,76,280,99,0,0,2,1,0,0,0,0,0,14,223,35,225,58,40,21,28,16,23,20,26,24,278,72,273,96,8,4,5,2,0,0,1,0,1157,http://www.ufcstats.com/fight-details/25f3e4fa781c1c8a,http://www.ufcstats.com/event-details/885e7f70dcac0007
3243,2045,Karol Rosa,Lina Lansberg,Bantamweight,0,1,74,54,60,36,190,160,132,100,6,3,0,0,0,0,0,0,584,168,46,31,39,15,16,13,20,20,12,10,1,1,38,24,42,18,20,15,16,16,16,15,2,2,3243,http://www.ufcstats.com/fight-details/4011cdf1f182804c,http://www.ufcstats.com/event-details/885e7f70dcac0007
2780,2272,Charles Oliveira,Islam Makhachev,Lightweight,0,1,39,19,41,30,46,25,86,72,1,0,3,2,0,1,0,0,42,305,23,7,35,25,15,12,6,5,1,0,0,0,26,10,31,21,8,7,5,5,5,2,5,4,2272,http://www.ufcstats.com/fight-details/523815acf1bb2420,http://www.ufcstats.com/event-details/885e7f70dcac0007
200,1562,Raphael Assuncao,Victor Henry,Bantamweight,0,0,91,60,126,55,110,78,134,61,5,2,1,0,0,0,0,0,269,3,65,40,85,23,12,8,26,22,14,12,15,10,70,42,120,51,16,15,6,4,5,3,0,0,200,http://www.ufcstats.com/fight-details/96d4fe315722d1c1,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
4128,3823,Jordan Wright,Dusko Todorovic,Middleweight,0,0,41,25,80,61,83,66,132,107,5,3,4,0,1,0,0,0,303,71,35,20,68,49,6,5,12,12,0,0,0,0,18,7,29,19,9,7,31,28,14,11,20,14,3823,http://www.ufcstats.com/fight-details/759c55755d70f7ba,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
3741,3957,Tatsuro Taira,CJ Vergara,Flyweight,0,0,36,22,30,19,46,31,40,29,8,3,0,0,2,0,0,1,379,36,28,14,23,13,5,5,6,5,3,3,1,1,26,15,23,12,4,3,3,3,6,4,4,4,3741,http://www.ufcstats.com/fight-details/fac560495e61d34c,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
2335,849,Mana Martinez,Brandon Davis,Bantamweight,2,0,161,87,181,76,162,87,189,84,4,1,3,1,0,0,0,0,45,91,108,45,139,43,34,25,24,16,19,17,18,17,154,82,170,69,5,3,4,3,2,2,7,4,2335,http://www.ufcstats.com/fight-details/8252a314c778b8e6,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
2367,2282,Nick Maximov,Jacob Malkoun,Middleweight,0,0,102,34,164,83,124,56,214,129,0,0,13,9,0,0,0,0,4,457,96,29,158,78,5,4,5,4,1,1,1,1,101,34,141,66,0,0,8,4,1,0,15,13,2282,http://www.ufcstats.com/fight-details/860050f211b44d10,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
3216,1670,Piera Rodriguez,Sam Hughes,Strawweight,0,0,160,83,155,69,166,89,164,78,11,5,1,0,0,0,0,0,116,30,101,32,135,55,48,42,15,11,11,9,5,3,122,47,140,55,35,33,14,14,3,3,1,0,3216,http://www.ufcstats.com/fight-details/60bd4d2878c85f70,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
1408,163,Alexa Grasso,Viviane Araujo,Flyweight,0,0,311,153,264,126,353,193,288,148,0,0,10,2,0,0,0,0,0,209,243,101,235,103,45,33,22,17,23,19,7,6,298,143,261,124,12,9,1,0,1,1,2,2,1408,http://www.ufcstats.com/fight-details/904cf687d22bb486,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
1734,3218,Mike Jackson,Pete Rodriguez,Welterweight,0,1,15,10,33,22,16,11,39,26,1,0,0,0,0,0,0,0,0,15,13,8,23,12,2,2,8,8,0,0,2,2,14,9,21,13,1,1,8,6,0,0,4,3,3218,http://www.ufcstats.com/fight-details/84b04e8d6b251c54,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
673,2452,Misha Cirkunov,Alonzo Menifield,Heavyweight,0,1,8,5,17,8,9,6,17,8,4,0,0,0,0,0,0,0,0,3,5,2,15,6,2,2,2,2,1,1,0,0,6,3,12,4,2,2,2,1,0,0,3,3,2452,http://www.ufcstats.com/fight-details/59695aae245cca73,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
3723,2332,Cub Swanson,Jonathan Martinez,Bantamweight,0,2,79,51,102,62,88,60,106,66,1,1,1,0,0,0,0,1,20,210,35,10,77,40,10,9,18,15,34,32,7,7,73,48,64,37,5,3,14,12,1,0,24,13,2332,http://www.ufcstats.com/fight-details/1af23e7aa71a1d17,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
450,68,Joanderson Brito,Lucas Alexander,Featherweight,0,0,8,4,2,1,11,7,2,1,2,2,0,0,1,0,0,0,85,0,5,2,1,0,0,0,0,0,3,2,1,1,4,0,2,1,4,4,0,0,0,0,0,0,450,http://www.ufcstats.com/fight-details/b4bbc1b7efa770f5,http://www.ufcstats.com/event-details/49c29e57d4e2be6f
468,3854,Randy Brown,Francisco Trinaldo,Welterweight,1,0,141,60,67,40,148,65,111,82,1,0,4,1,1,0,1,0,38,321,101,30,44,20,16,10,12,9,24,20,11,11,136,56,59,33,1,0,1,0,4,4,7,7,468,http://www.ufcstats.com/fight-details/7d0d2cecab358ba1,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
845,402,Mike Davis,Viacheslav Borshchev,Lightweight,0,0,133,65,118,63,174,101,139,84,11,9,0,0,1,0,0,1,482,14,118,53,81,29,7,5,13,10,8,7,24,24,75,27,115,62,1,1,0,0,57,37,3,1,845,http://www.ufcstats.com/fight-details/330506571d2778b1,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
2056,2777,Ilir Latifi,Aleksei Oleinik,Heavyweight,0,0,48,38,70,28,88,74,113,68,6,3,0,0,0,0,0,0,509,2,40,32,46,9,8,6,9,7,0,0,15,12,27,18,66,27,6,5,4,1,15,15,0,0,2056,http://www.ufcstats.com/fight-details/de93fda66d203c26,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
3679,635,Julija Stoliarenko,Chelsea Chandler,Catch Weight Bout,0,0,27,12,70,38,36,20,81,47,3,1,0,0,0,0,0,0,19,125,18,5,64,34,4,3,6,4,5,4,0,0,27,12,43,17,0,0,0,0,0,0,27,21,635,http://www.ufcstats.com/fight-details/ad59e2de1ab5c8d2,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
1830,83,Krzysztof Jotko,Brendan Allen,Middleweight,0,0,6,3,6,3,26,21,16,12,0,0,1,1,0,1,0,1,93,144,5,3,4,1,1,0,1,1,0,0,1,1,3,0,4,2,0,0,0,0,3,3,2,1,83,http://www.ufcstats.com/fight-details/8c9ff13791378784,http://www.ufcstats.com/event-details/4f670b7972fa0a2e
